vendorName,fileFormatVersion,input_file_name,elementType,beginTime,endTime,duration,userLabel,measInfoId,duration,endTime,measTypes,measResults_row_values
Huawei,32.435 V7.2,A20200314.1200+0200-1230+0200_MBTS_06330_VO_BBU0_IERAPETRA_NORTH.xml,BTS3900,2020-03-14T12:00:00+02:00,2020-03-14T12:30:00+02:00,PT1800S,MBTS_06330_VO_BBU0_IERAPETRA_NORTH,1526726702,PT1800S,2020-03-14T12:30:00+02:00,"1526726737,1526726740,1526727483,1526728299,1526728300,1526728301,1526728302,1526728303,1526728304,1526728305,1526728340,1526728424,1526728425,1526728433,1526728434,1526728483,1526728484,1526728545,1526728664,1526728665,1526728666,1526728667,1526728668,1526728669,1526728670,1526728671,1526728762,1526728763,1526728764,1526728765,1526729292,1526729293,1526729294,1526729295,1526729296,1526729463,1526730102,1526730103,1526730557,1526730842,1526730843,1526730844,1526730845,1526730883,1526730884,1526732697,1526732698,1526732699,1526732700,1526732701,1526732702,1526732703,1526732704,1526732705,1526732706,1526732707,1526732708,1526732727,1526732728,1526732729,1526732730,1526732731,1526732732,1526732733,1526732734,1526732735,1526732736,1526732911,1526732912,1526733015,1526733016,1526733175,1526733196,1526733197,1526736735,1526736736,1526737748,1526737753,1526737761,1526737762,1526737816,1526737824,1526737870,1526737871,1526739747,1526739748,1526739749,1526739750,1526739817,1526739818,1526739819,1526739820,1526739821,1526739822,1526739823,1526739824,1526739825,1526739826,1526739827,1526739828,1526739829,1526739830,1526740431,1526740432,1526740433,1526740434,1526740435,1526740436,1526740437,1526740495,1526741727,1526741763,1526741767,1526742014,1526742016,1526742073,1526742156,1526742157,1526743660,1526743711,1526743725,1526743726,1526743749,1526743750,1526743751,1526743766,1526743767,1526745765,1526745766,1526745954,1526745957,1526745980,1526745981,1526745982,1526745983,1526745984,1526745985,1526745986,1526745987,1526746006,1526746007,1526746008,1526746009,1526746035,1526746072,1526746073,1526746692,1526746697,1526746721,1526746875,1526746876,1526746881,1526746967,1526746969,1526746970,1526746971,1526746973,1526746988,1526747678,1526747825,1526747826,1526747827,1526747828,1526747829,1526747836,1526747846,","10.097,7.117,4.007,1539366,254108,6546,0,877208,2838218,1253250,2.549,0,0,100,100,4.748,0,2.765,11,4064,1017,4727,162,247578,37968,75627,1.643,5.928,4.889,39424486,864340,195499,71071,3020578,3130266,0,0.149,0.086,94.793,1823,561,10228,1639,0.083,0.045,1693,100,4,1,0,2,0,0,0,0,0.004,6332,1390,299,56,28,13,9,4,1,0,0,0,0,0,0,0,0,0,37773,46617,0,0,0,0,0.461,109276,0,0,754090,181192,61036,184700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151201680,0,0,0,5.806,0.022,0.003,0.008,1.588,0.001,0.002,0.001,0,0,0,0,0,0,0,0,0,0,47752,0,3006,15.607,2321262,10.718,5.509,94.788,0,0,4,0,0,0,0,0.006,0.004,"
Huawei,32.435 V7.2,A20200314.1200+0200-1230+0200_MBTS_06330_VO_BBU0_IERAPETRA_NORTH.xml,BTS3900,2020-03-14T12:00:00+02:00,2020-03-14T12:30:00+02:00,PT1800S,MBTS_06330_VO_BBU0_IERAPETRA_NORTH,1526726702,PT1800S,2020-03-14T12:30:00+02:00,"1526726737,1526726740,1526727483,1526728299,1526728300,1526728301,1526728302,1526728303,1526728304,1526728305,1526728340,1526728424,1526728425,1526728433,1526728434,1526728483,1526728484,1526728545,1526728664,1526728665,1526728666,1526728667,1526728668,1526728669,1526728670,1526728671,1526728762,1526728763,1526728764,1526728765,1526729292,1526729293,1526729294,1526729295,1526729296,1526729463,1526730102,1526730103,1526730557,1526730842,1526730843,1526730844,1526730845,1526730883,1526730884,1526732697,1526732698,1526732699,1526732700,1526732701,1526732702,1526732703,1526732704,1526732705,1526732706,1526732707,1526732708,1526732727,1526732728,1526732729,1526732730,1526732731,1526732732,1526732733,1526732734,1526732735,1526732736,1526732911,1526732912,1526733015,1526733016,1526733175,1526733196,1526733197,1526736735,1526736736,1526737748,1526737753,1526737761,1526737762,1526737816,1526737824,1526737870,1526737871,1526739747,1526739748,1526739749,1526739750,1526739817,1526739818,1526739819,1526739820,1526739821,1526739822,1526739823,1526739824,1526739825,1526739826,1526739827,1526739828,1526739829,1526739830,1526740431,1526740432,1526740433,1526740434,1526740435,1526740436,1526740437,1526740495,1526741727,1526741763,1526741767,1526742014,1526742016,1526742073,1526742156,1526742157,1526743660,1526743711,1526743725,1526743726,1526743749,1526743750,1526743751,1526743766,1526743767,1526745765,1526745766,1526745954,1526745957,1526745980,1526745981,1526745982,1526745983,1526745984,1526745985,1526745986,1526745987,1526746006,1526746007,1526746008,1526746009,1526746035,1526746072,1526746073,1526746692,1526746697,1526746721,1526746875,1526746876,1526746881,1526746967,1526746969,1526746970,1526746971,1526746973,1526746988,1526747678,1526747825,1526747826,1526747827,1526747828,1526747829,1526747836,1526747846,","18.579,13.347,4.036,1212088,555449,32483,0,888600,5218529,2755008,5.634,0,0,100,100,12.12,0,7.297,11,12358,1571,6503,110,810171,61238,110894,4.619,12.037,13.341,51106518,2042028,314659,114710,5718985,4714335,0,0.212,0.087,94.764,2355,892,21164,1426,0.117,0.201,498,1013,256,31,2,0,0,0,0,0,0.005,6308,985,413,203,111,49,25,11,2,1,0,0,0,0,0,0,0,0,90200,199199,0,0,0,0,1.302,191945,0,0,1572423,466885,121956,278064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151201680,0,0,0,11.778,0.006,0.007,0.112,4.255,0.002,0.015,0.108,0,0,0,0,0,0,0,0,0,0,89442,0,17694,24.211,4259135,20.547,15.299,94.749,0,0,43,3,0,0,0,0.015,0.037,"
Huawei,32.435 V7.2,A20200314.1200+0200-1230+0200_MBTS_06330_VO_BBU0_IERAPETRA_NORTH.xml,BTS3900,2020-03-14T12:00:00+02:00,2020-03-14T12:30:00+02:00,PT1800S,MBTS_06330_VO_BBU0_IERAPETRA_NORTH,1526726702,PT1800S,2020-03-14T12:30:00+02:00,"1526726737,1526726740,1526727483,1526728299,1526728300,1526728301,1526728302,1526728303,1526728304,1526728305,1526728340,1526728424,1526728425,1526728433,1526728434,1526728483,1526728484,1526728545,1526728664,1526728665,1526728666,1526728667,1526728668,1526728669,1526728670,1526728671,1526728762,1526728763,1526728764,1526728765,1526729292,1526729293,1526729294,1526729295,1526729296,1526729463,1526730102,1526730103,1526730557,1526730842,1526730843,1526730844,1526730845,1526730883,1526730884,1526732697,1526732698,1526732699,1526732700,1526732701,1526732702,1526732703,1526732704,1526732705,1526732706,1526732707,1526732708,1526732727,1526732728,1526732729,1526732730,1526732731,1526732732,1526732733,1526732734,1526732735,1526732736,1526732911,1526732912,1526733015,1526733016,1526733175,1526733196,1526733197,1526736735,1526736736,1526737748,1526737753,1526737761,1526737762,1526737816,1526737824,1526737870,1526737871,1526739747,1526739748,1526739749,1526739750,1526739817,1526739818,1526739819,1526739820,1526739821,1526739822,1526739823,1526739824,1526739825,1526739826,1526739827,1526739828,1526739829,1526739830,1526740431,1526740432,1526740433,1526740434,1526740435,1526740436,1526740437,1526740495,1526741727,1526741763,1526741767,1526742014,1526742016,1526742073,1526742156,1526742157,1526743660,1526743711,1526743725,1526743726,1526743749,1526743750,1526743751,1526743766,1526743767,1526745765,1526745766,1526745954,1526745957,1526745980,1526745981,1526745982,1526745983,1526745984,1526745985,1526745986,1526745987,1526746006,1526746007,1526746008,1526746009,1526746035,1526746072,1526746073,1526746692,1526746697,1526746721,1526746875,1526746876,1526746881,1526746967,1526746969,1526746970,1526746971,1526746973,1526746988,1526747678,1526747825,1526747826,1526747827,1526747828,1526747829,1526747836,1526747846,","13.542,9.311,4.013,1494110,294673,11237,0,877568,3053733,1973951,3.737,0,0,100,100,8.171,0,5.699,28,3653,1286,5171,165,583793,40962,80161,2.893,8.149,8.33,41077428,1544540,158271,53909,3281119,3864498,0,0.111,0.086,94.788,1232,232,12018,1630,0.026,0.065,1256,517,11,11,0,0,1,0,4,0,0.002,5871,1297,235,130,75,29,19,9,4,2,0,0,0,0,0,0,0,0,26883,45865,0,0,0,0,0.913,86628,0,0,1184675,202921,63866,150968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151201680,0,0,0,8.093,0.001,0.007,0,2.803,0,0.016,0,0,0,0,0,0,0,0,0,0,0,47010,0,6039,24.642,2542022,14.049,8.836,94.761,0,0,9,1,0,0,0,0.005,0.01,"
