vendorName,fileFormatVersion,input_file_name,elementType,beginTime,endTime,duration,userLabel,measInfoId,duration,endTime,measTypes,measResults_row_values
Huawei,32.435 V7.2,A20200314.1200+0200-1230+0200_MBTS_06330_VO_BBU0_IERAPETRA_NORTH.xml,BTS3900,2020-03-14T12:00:00+02:00,2020-03-14T12:30:00+02:00,PT1800S,MBTS_06330_VO_BBU0_IERAPETRA_NORTH,1526726812,PT1800S,2020-03-14T12:30:00+02:00,"1526739682,1526739683,1526739684,1526739685,1526739686,1526739687,1526739688,1526739689,1526739690,1526739691,1526739692,1526739693,1526739694,1526739695,1526739696,1526739697,1526739698,1526739699,1526739700,1526739701,1526739702,1526739703,1526739704,1526739705,1526739706,1526739707,1526739708,1526739709,1526739710,1526739711,1526739712,1526739713,","58,12,2,0,0,0,0,0,10,4,18,17,7,0,0,2,0,4,0,1,4,14,7,15,2,2,0,0,0,10,15,26,"
Huawei,32.435 V7.2,A20200314.1200+0200-1230+0200_MBTS_06330_VO_BBU0_IERAPETRA_NORTH.xml,BTS3900,2020-03-14T12:00:00+02:00,2020-03-14T12:30:00+02:00,PT1800S,MBTS_06330_VO_BBU0_IERAPETRA_NORTH,1526726812,PT1800S,2020-03-14T12:30:00+02:00,"1526739682,1526739683,1526739684,1526739685,1526739686,1526739687,1526739688,1526739689,1526739690,1526739691,1526739692,1526739693,1526739694,1526739695,1526739696,1526739697,1526739698,1526739699,1526739700,1526739701,1526739702,1526739703,1526739704,1526739705,1526739706,1526739707,1526739708,1526739709,1526739710,1526739711,1526739712,1526739713,","494,153,315,165,411,480,541,509,3479,764,988,1793,3335,3582,3442,3436,3120,2085,1431,1072,577,1114,383,310,346,127,73,15,17,186,2574,411,"
Huawei,32.435 V7.2,A20200314.1200+0200-1230+0200_MBTS_06330_VO_BBU0_IERAPETRA_NORTH.xml,BTS3900,2020-03-14T12:00:00+02:00,2020-03-14T12:30:00+02:00,PT1800S,MBTS_06330_VO_BBU0_IERAPETRA_NORTH,1526726812,PT1800S,2020-03-14T12:30:00+02:00,"1526739682,1526739683,1526739684,1526739685,1526739686,1526739687,1526739688,1526739689,1526739690,1526739691,1526739692,1526739693,1526739694,1526739695,1526739696,1526739697,1526739698,1526739699,1526739700,1526739701,1526739702,1526739703,1526739704,1526739705,1526739706,1526739707,1526739708,1526739709,1526739710,1526739711,1526739712,1526739713,","4206,203,104,38,625,411,649,828,894,766,1074,1156,1249,1875,1028,909,1144,2991,5612,4588,6409,3063,740,359,379,421,134,0,39,428,2352,1392,"
