vendorName,fileFormatVersion,input_file_name,elementType,beginTime,endTime,duration,userLabel,measInfoId,duration,endTime,measTypes,measResults_row_values
Huawei,32.435 V7.2,A20200314.1200+0200-1230+0200_MBTS_06330_VO_BBU0_IERAPETRA_NORTH.xml,BTS3900,2020-03-14T12:00:00+02:00,2020-03-14T12:30:00+02:00,PT1800S,MBTS_06330_VO_BBU0_IERAPETRA_NORTH,1526726783,PT1800S,2020-03-14T12:30:00+02:00,"1526730620,1526730621,1526730622,1526730623,1526730624,1526730625,1526730626,1526730627,1526730628,1526730629,1526730630,1526730631,1526730632,1526730633,1526730634,1526730635,1526730636,1526730637,1526730638,1526730639,1526730640,1526730641,1526730642,1526730643,1526730644,1526730645,1526730646,1526730647,1526730648,1526730649,1526730650,1526730651,1526730652,1526730653,1526730654,1526730655,1526730656,1526730657,1526730658,1526730659,1526730660,1526730661,1526730662,1526730663,1526730664,1526730665,1526730666,1526730667,1526730668,1526730669,1526730670,1526730671,1526730672,1526730673,1526730674,1526730675,1526730676,1526730677,1526730678,1526730679,1526730680,1526730681,1526730682,1526730683,1526730684,1526730685,1526730686,1526730687,1526730688,1526730689,1526730690,1526730691,1526730692,1526730693,1526730694,1526730695,1526730696,1526730697,1526730698,1526730699,1526730700,1526730701,1526730702,1526730703,1526730704,1526730705,1526730706,1526730707,1526730708,1526730709,1526730710,1526730711,1526730712,1526730713,1526730714,1526730715,1526730716,1526730717,1526730718,1526730719,1526730720,1526730721,1526730722,1526730723,1526730724,1526730725,1526730726,1526730727,1526730728,1526730729,1526730730,1526730731,1526730732,1526730733,1526730734,1526730735,1526730736,1526730737,1526730738,1526730739,1526730740,1526730741,1526730742,1526730743,1526730744,1526730745,1526730746,1526730747,1526730748,1526730749,1526730750,1526730751,1526730752,1526730753,1526730754,1526730755,1526730756,1526730757,1526730758,1526730759,1526730760,1526730761,1526730762,1526730763,1526730764,1526730765,1526730766,1526730767,1526730768,1526730769,1526730770,1526730771,1526730772,1526730773,1526730774,1526730775,1526730776,1526730777,1526730778,1526730779,1526730780,1526730781,1526730782,1526730783,1526730784,1526730785,1526730786,1526730787,1526730788,1526730789,1526730790,1526730791,1526730792,1526730793,1526730794,1526730795,1526730796,1526730797,1526730798,1526730799,1526730800,1526730801,1526730802,1526730803,1526730804,1526730805,1526730806,1526730807,1526730808,1526730809,1526730810,1526730811,1526730812,1526730813,1526730814,1526730815,1526730816,1526730817,1526730818,1526730819,1526747681,1526747682,1526747683,1526747684,1526747685,","-116,-117,-117,-117,-118,-118,-118,-118,-118,-118,-118,-118,-118,-118,-118,-118,-118,-118,-118,-118,-118,-118,-118,-118,-118,-118,-118,-118,-118,-118,-118,-118,-118,-118,-118,-118,-118,-118,-118,-118,-118,-118,-118,-118,-118,-118,-118,-118,-118,-118,-118,-118,-118,-118,-118,-118,-118,-118,-118,-118,-118,-118,-118,-117,-117,-117,-117,-117,-117,-117,-117,-117,-117,-117,-117,-117,-117,-117,-117,-117,-117,-117,-117,-117,-117,-117,-117,-117,-117,-117,-117,-117,-117,-117,-117,-117,-116,-117,-116,-115,-99,-99,-99,-94,-101,-98,-102,-97,-100,-101,-103,-103,-101,-101,-102,-100,-99,-99,-98,-98,-100,-98,-97,-97,-101,-100,-99,-100,-100,-101,-101,-104,-100,-100,-103,-104,-102,-102,-99,-99,-98,-101,-101,-103,-100,-99,-99,-98,-105,-105,-105,-104,-104,-103,-104,-104,-104,-104,-104,-104,-102,-101,-102,-104,-103,-102,-103,-104,-102,-101,-104,-101,-101,-102,-103,-101,-99,-102,-102,-102,-103,-103,-103,-103,-102,-98,-98,-98,-99,-99,-99,-96,-96,-102,-105,-101,-98,-92,-101,-97,0,0,0,0,0,"
Huawei,32.435 V7.2,A20200314.1200+0200-1230+0200_MBTS_06330_VO_BBU0_IERAPETRA_NORTH.xml,BTS3900,2020-03-14T12:00:00+02:00,2020-03-14T12:30:00+02:00,PT1800S,MBTS_06330_VO_BBU0_IERAPETRA_NORTH,1526726783,PT1800S,2020-03-14T12:30:00+02:00,"1526730620,1526730621,1526730622,1526730623,1526730624,1526730625,1526730626,1526730627,1526730628,1526730629,1526730630,1526730631,1526730632,1526730633,1526730634,1526730635,1526730636,1526730637,1526730638,1526730639,1526730640,1526730641,1526730642,1526730643,1526730644,1526730645,1526730646,1526730647,1526730648,1526730649,1526730650,1526730651,1526730652,1526730653,1526730654,1526730655,1526730656,1526730657,1526730658,1526730659,1526730660,1526730661,1526730662,1526730663,1526730664,1526730665,1526730666,1526730667,1526730668,1526730669,1526730670,1526730671,1526730672,1526730673,1526730674,1526730675,1526730676,1526730677,1526730678,1526730679,1526730680,1526730681,1526730682,1526730683,1526730684,1526730685,1526730686,1526730687,1526730688,1526730689,1526730690,1526730691,1526730692,1526730693,1526730694,1526730695,1526730696,1526730697,1526730698,1526730699,1526730700,1526730701,1526730702,1526730703,1526730704,1526730705,1526730706,1526730707,1526730708,1526730709,1526730710,1526730711,1526730712,1526730713,1526730714,1526730715,1526730716,1526730717,1526730718,1526730719,1526730720,1526730721,1526730722,1526730723,1526730724,1526730725,1526730726,1526730727,1526730728,1526730729,1526730730,1526730731,1526730732,1526730733,1526730734,1526730735,1526730736,1526730737,1526730738,1526730739,1526730740,1526730741,1526730742,1526730743,1526730744,1526730745,1526730746,1526730747,1526730748,1526730749,1526730750,1526730751,1526730752,1526730753,1526730754,1526730755,1526730756,1526730757,1526730758,1526730759,1526730760,1526730761,1526730762,1526730763,1526730764,1526730765,1526730766,1526730767,1526730768,1526730769,1526730770,1526730771,1526730772,1526730773,1526730774,1526730775,1526730776,1526730777,1526730778,1526730779,1526730780,1526730781,1526730782,1526730783,1526730784,1526730785,1526730786,1526730787,1526730788,1526730789,1526730790,1526730791,1526730792,1526730793,1526730794,1526730795,1526730796,1526730797,1526730798,1526730799,1526730800,1526730801,1526730802,1526730803,1526730804,1526730805,1526730806,1526730807,1526730808,1526730809,1526730810,1526730811,1526730812,1526730813,1526730814,1526730815,1526730816,1526730817,1526730818,1526730819,1526747681,1526747682,1526747683,1526747684,1526747685,","-118,-118,-118,-118,-118,-118,-119,-118,-118,-119,-119,-119,-119,-118,-118,-118,-119,-119,-119,-119,-119,-119,-119,-119,-119,-119,-119,-119,-119,-119,-119,-119,-119,-119,-119,-119,-119,-119,-119,-118,-118,-118,-118,-118,-118,-118,-118,-118,-118,-118,-118,-118,-118,-118,-118,-118,-118,-118,-117,-118,-118,-117,-117,-117,-117,-117,-117,-117,-117,-117,-117,-117,-117,-117,-117,-116,-116,-116,-116,-116,-116,-116,-116,-116,-116,-116,-116,-117,-117,-117,-117,-117,-117,-117,-116,-115,-116,-116,-109,-109,-96,-96,-96,-96,-101,-97,-97,-100,-100,-100,-93,-93,-93,-93,-93,-100,-94,-93,-100,-100,-100,-100,-100,-100,-100,-98,-100,-102,-101,-102,-103,-104,-101,-102,-100,-99,-99,-104,-104,-104,-104,-104,-104,-104,-104,-104,-101,-98,-99,-104,-102,-103,-94,-99,-104,-104,-104,-104,-100,-100,-100,-104,-104,-103,-104,-103,-104,-104,-104,-104,-104,-104,-104,-104,-104,-103,-103,-102,-104,-103,-98,-100,-99,-102,-103,-104,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-98,-98,0,0,0,0,0,"
Huawei,32.435 V7.2,A20200314.1200+0200-1230+0200_MBTS_06330_VO_BBU0_IERAPETRA_NORTH.xml,BTS3900,2020-03-14T12:00:00+02:00,2020-03-14T12:30:00+02:00,PT1800S,MBTS_06330_VO_BBU0_IERAPETRA_NORTH,1526726783,PT1800S,2020-03-14T12:30:00+02:00,"1526730620,1526730621,1526730622,1526730623,1526730624,1526730625,1526730626,1526730627,1526730628,1526730629,1526730630,1526730631,1526730632,1526730633,1526730634,1526730635,1526730636,1526730637,1526730638,1526730639,1526730640,1526730641,1526730642,1526730643,1526730644,1526730645,1526730646,1526730647,1526730648,1526730649,1526730650,1526730651,1526730652,1526730653,1526730654,1526730655,1526730656,1526730657,1526730658,1526730659,1526730660,1526730661,1526730662,1526730663,1526730664,1526730665,1526730666,1526730667,1526730668,1526730669,1526730670,1526730671,1526730672,1526730673,1526730674,1526730675,1526730676,1526730677,1526730678,1526730679,1526730680,1526730681,1526730682,1526730683,1526730684,1526730685,1526730686,1526730687,1526730688,1526730689,1526730690,1526730691,1526730692,1526730693,1526730694,1526730695,1526730696,1526730697,1526730698,1526730699,1526730700,1526730701,1526730702,1526730703,1526730704,1526730705,1526730706,1526730707,1526730708,1526730709,1526730710,1526730711,1526730712,1526730713,1526730714,1526730715,1526730716,1526730717,1526730718,1526730719,1526730720,1526730721,1526730722,1526730723,1526730724,1526730725,1526730726,1526730727,1526730728,1526730729,1526730730,1526730731,1526730732,1526730733,1526730734,1526730735,1526730736,1526730737,1526730738,1526730739,1526730740,1526730741,1526730742,1526730743,1526730744,1526730745,1526730746,1526730747,1526730748,1526730749,1526730750,1526730751,1526730752,1526730753,1526730754,1526730755,1526730756,1526730757,1526730758,1526730759,1526730760,1526730761,1526730762,1526730763,1526730764,1526730765,1526730766,1526730767,1526730768,1526730769,1526730770,1526730771,1526730772,1526730773,1526730774,1526730775,1526730776,1526730777,1526730778,1526730779,1526730780,1526730781,1526730782,1526730783,1526730784,1526730785,1526730786,1526730787,1526730788,1526730789,1526730790,1526730791,1526730792,1526730793,1526730794,1526730795,1526730796,1526730797,1526730798,1526730799,1526730800,1526730801,1526730802,1526730803,1526730804,1526730805,1526730806,1526730807,1526730808,1526730809,1526730810,1526730811,1526730812,1526730813,1526730814,1526730815,1526730816,1526730817,1526730818,1526730819,1526747681,1526747682,1526747683,1526747684,1526747685,","-117,-118,-118,-118,-118,-118,-118,-118,-119,-119,-119,-119,-119,-119,-119,-119,-119,-119,-119,-119,-119,-119,-119,-119,-119,-118,-118,-118,-118,-118,-119,-119,-119,-119,-119,-119,-119,-119,-119,-119,-119,-119,-119,-119,-119,-119,-119,-119,-119,-119,-119,-119,-119,-119,-119,-119,-119,-118,-118,-118,-118,-118,-118,-118,-118,-118,-118,-118,-118,-118,-118,-118,-118,-118,-118,-118,-118,-118,-118,-118,-118,-118,-118,-118,-118,-118,-118,-118,-118,-118,-118,-118,-118,-118,-117,-117,-117,-117,-117,-116,-97,-97,-97,-97,-98,-100,-98,-99,-100,-99,-99,-99,-99,-97,-99,-98,-99,-97,-98,-97,-95,-97,-101,-97,-97,-97,-97,-97,-96,-95,-96,-97,-97,-95,-96,-95,-94,-94,-95,-94,-94,-92,-92,-92,-93,-94,-93,-94,-93,-93,-91,-92,-91,-92,-90,-90,-91,-89,-90,-91,-90,-91,-90,-90,-89,-89,-89,-90,-89,-88,-90,-89,-88,-89,-90,-89,-89,-87,-88,-89,-88,-90,-88,-87,-89,-90,-91,-88,-88,-88,-89,-89,-90,-90,-90,-92,-88,-89,-91,-91,0,0,0,0,0,"
