vendorName,fileFormatVersion,input_file_name,elementType,beginTime,endTime,duration,userLabel,measInfoId,duration,endTime,measTypes,measResults_row_values
Huawei,32.435 V7.2,A20200314.1200+0200-1230+0200_MBTS_06330_VO_BBU0_IERAPETRA_NORTH.xml,BTS3900,2020-03-14T12:00:00+02:00,2020-03-14T12:30:00+02:00,PT1800S,MBTS_06330_VO_BBU0_IERAPETRA_NORTH,1526726706,PT1800S,2020-03-14T12:30:00+02:00,"1526726986,1526726987,1526726988,1526726989,1526726990,1526726991,1526726992,1526726993,1526726994,1526727226,1526727227,1526727228,1526728306,1526728307,1526728308,1526728309,1526728310,1526728311,1526728312,1526728313,1526728314,1526728315,1526728316,1526728317,1526728318,1526728321,1526728322,1526728323,1526728324,1526728326,1526728327,1526728328,1526728329,1526728386,1526728387,1526728388,1526728400,1526728401,1526728402,1526728403,1526728404,1526728405,1526728406,1526728407,1526728408,1526728409,1526728410,1526728441,1526728468,1526728469,1526728470,1526728471,1526728472,1526728497,1526728498,1526728499,1526728500,1526728501,1526728502,1526728503,1526728504,1526728505,1526728506,1526728507,1526728508,1526728509,1526728510,1526728511,1526728512,1526728513,1526728529,1526728530,1526728531,1526728532,1526728533,1526728534,1526728535,1526728536,1526728542,1526728543,1526728544,1526728560,1526728561,1526728705,1526728706,1526728707,1526728708,1526728709,1526728710,1526728746,1526728747,1526728748,1526728749,1526728750,1526728752,1526728753,1526728754,1526728755,1526728756,1526728757,1526728758,1526728759,1526728760,1526728761,1526728889,1526728890,1526728891,1526728892,1526728893,1526728894,1526728895,1526728896,1526728898,1526728899,1526728900,1526728901,1526729054,1526729055,1526729260,1526729422,1526729423,1526729424,1526729427,1526729428,1526729429,1526729432,1526729433,1526729434,1526729485,1526729486,1526729487,1526729488,1526729489,1526729490,1526729491,1526729492,1526729505,1526729507,1526729509,1526729510,1526729511,1526729512,1526729513,1526729514,1526729515,1526729516,1526729544,1526729573,1526730017,1526730018,1526730019,1526730020,1526730021,1526730022,1526730023,1526730024,1526730025,1526730026,1526730027,1526730028,1526730029,1526730030,1526730031,1526730032,1526730033,1526730034,1526730035,1526730036,1526730037,1526730038,1526730039,1526730040,1526730041,1526730076,1526730077,1526730078,1526730079,1526730080,1526730081,1526730082,1526730083,1526730084,1526730085,1526730086,1526730087,1526730088,1526730089,1526730090,1526730091,1526730092,1526730093,1526730094,1526730095,1526730096,1526730097,1526730098,1526730099,1526730146,1526730147,1526730148,1526730848,1526730849,1526733006,1526733007,1526733008,1526733009,1526733190,1526733191,1526733192,1526742170,1526745999,1526747674,","0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,0,107,0,0,0,74,74,74,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411,NIL,NIL,1,1,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NIL,0,"
Huawei,32.435 V7.2,A20200314.1200+0200-1230+0200_MBTS_06330_VO_BBU0_IERAPETRA_NORTH.xml,BTS3900,2020-03-14T12:00:00+02:00,2020-03-14T12:30:00+02:00,PT1800S,MBTS_06330_VO_BBU0_IERAPETRA_NORTH,1526726706,PT1800S,2020-03-14T12:30:00+02:00,"1526726986,1526726987,1526726988,1526726989,1526726990,1526726991,1526726992,1526726993,1526726994,1526727226,1526727227,1526727228,1526728306,1526728307,1526728308,1526728309,1526728310,1526728311,1526728312,1526728313,1526728314,1526728315,1526728316,1526728317,1526728318,1526728321,1526728322,1526728323,1526728324,1526728326,1526728327,1526728328,1526728329,1526728386,1526728387,1526728388,1526728400,1526728401,1526728402,1526728403,1526728404,1526728405,1526728406,1526728407,1526728408,1526728409,1526728410,1526728441,1526728468,1526728469,1526728470,1526728471,1526728472,1526728497,1526728498,1526728499,1526728500,1526728501,1526728502,1526728503,1526728504,1526728505,1526728506,1526728507,1526728508,1526728509,1526728510,1526728511,1526728512,1526728513,1526728529,1526728530,1526728531,1526728532,1526728533,1526728534,1526728535,1526728536,1526728542,1526728543,1526728544,1526728560,1526728561,1526728705,1526728706,1526728707,1526728708,1526728709,1526728710,1526728746,1526728747,1526728748,1526728749,1526728750,1526728752,1526728753,1526728754,1526728755,1526728756,1526728757,1526728758,1526728759,1526728760,1526728761,1526728889,1526728890,1526728891,1526728892,1526728893,1526728894,1526728895,1526728896,1526728898,1526728899,1526728900,1526728901,1526729054,1526729055,1526729260,1526729422,1526729423,1526729424,1526729427,1526729428,1526729429,1526729432,1526729433,1526729434,1526729485,1526729486,1526729487,1526729488,1526729489,1526729490,1526729491,1526729492,1526729505,1526729507,1526729509,1526729510,1526729511,1526729512,1526729513,1526729514,1526729515,1526729516,1526729544,1526729573,1526730017,1526730018,1526730019,1526730020,1526730021,1526730022,1526730023,1526730024,1526730025,1526730026,1526730027,1526730028,1526730029,1526730030,1526730031,1526730032,1526730033,1526730034,1526730035,1526730036,1526730037,1526730038,1526730039,1526730040,1526730041,1526730076,1526730077,1526730078,1526730079,1526730080,1526730081,1526730082,1526730083,1526730084,1526730085,1526730086,1526730087,1526730088,1526730089,1526730090,1526730091,1526730092,1526730093,1526730094,1526730095,1526730096,1526730097,1526730098,1526730099,1526730146,1526730147,1526730148,1526730848,1526730849,1526733006,1526733007,1526733008,1526733009,1526733190,1526733191,1526733192,1526742170,1526745999,1526747674,","0,0,0,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,138,138,0,169,1,0,0,103,103,103,5,5,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1396,NIL,NIL,5,5,5,0,0,0,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NIL,0,"
Huawei,32.435 V7.2,A20200314.1200+0200-1230+0200_MBTS_06330_VO_BBU0_IERAPETRA_NORTH.xml,BTS3900,2020-03-14T12:00:00+02:00,2020-03-14T12:30:00+02:00,PT1800S,MBTS_06330_VO_BBU0_IERAPETRA_NORTH,1526726706,PT1800S,2020-03-14T12:30:00+02:00,"1526726986,1526726987,1526726988,1526726989,1526726990,1526726991,1526726992,1526726993,1526726994,1526727226,1526727227,1526727228,1526728306,1526728307,1526728308,1526728309,1526728310,1526728311,1526728312,1526728313,1526728314,1526728315,1526728316,1526728317,1526728318,1526728321,1526728322,1526728323,1526728324,1526728326,1526728327,1526728328,1526728329,1526728386,1526728387,1526728388,1526728400,1526728401,1526728402,1526728403,1526728404,1526728405,1526728406,1526728407,1526728408,1526728409,1526728410,1526728441,1526728468,1526728469,1526728470,1526728471,1526728472,1526728497,1526728498,1526728499,1526728500,1526728501,1526728502,1526728503,1526728504,1526728505,1526728506,1526728507,1526728508,1526728509,1526728510,1526728511,1526728512,1526728513,1526728529,1526728530,1526728531,1526728532,1526728533,1526728534,1526728535,1526728536,1526728542,1526728543,1526728544,1526728560,1526728561,1526728705,1526728706,1526728707,1526728708,1526728709,1526728710,1526728746,1526728747,1526728748,1526728749,1526728750,1526728752,1526728753,1526728754,1526728755,1526728756,1526728757,1526728758,1526728759,1526728760,1526728761,1526728889,1526728890,1526728891,1526728892,1526728893,1526728894,1526728895,1526728896,1526728898,1526728899,1526728900,1526728901,1526729054,1526729055,1526729260,1526729422,1526729423,1526729424,1526729427,1526729428,1526729429,1526729432,1526729433,1526729434,1526729485,1526729486,1526729487,1526729488,1526729489,1526729490,1526729491,1526729492,1526729505,1526729507,1526729509,1526729510,1526729511,1526729512,1526729513,1526729514,1526729515,1526729516,1526729544,1526729573,1526730017,1526730018,1526730019,1526730020,1526730021,1526730022,1526730023,1526730024,1526730025,1526730026,1526730027,1526730028,1526730029,1526730030,1526730031,1526730032,1526730033,1526730034,1526730035,1526730036,1526730037,1526730038,1526730039,1526730040,1526730041,1526730076,1526730077,1526730078,1526730079,1526730080,1526730081,1526730082,1526730083,1526730084,1526730085,1526730086,1526730087,1526730088,1526730089,1526730090,1526730091,1526730092,1526730093,1526730094,1526730095,1526730096,1526730097,1526730098,1526730099,1526730146,1526730147,1526730148,1526730848,1526730849,1526733006,1526733007,1526733008,1526733009,1526733190,1526733191,1526733192,1526742170,1526745999,1526747674,","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,31,31,0,39,0,0,0,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NIL,NIL,NIL,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NIL,0,"
