vendorName,fileFormatVersion,input_file_name,elementType,beginTime,endTime,duration,userLabel,measInfoId,duration,endTime,measTypes,measResults_row_values
Huawei,32.435 V7.2,A20200314.1200+0200-1230+0200_MBTS_06330_VO_BBU0_IERAPETRA_NORTH.xml,BTS3900,2020-03-14T12:00:00+02:00,2020-03-14T12:30:00+02:00,PT1800S,MBTS_06330_VO_BBU0_IERAPETRA_NORTH,50331673,PT1800S,2020-03-14T12:30:00+02:00,"50332055,50332056,50332057,50332058,50332059,50332060,50332278,50332279,50332280,50332281,50332282,50332283,50332284,50332285,50332286,50361648,50361649,50361650,50361651,","4,144,1,0,0,0,13,40,24,27,0,0,0,1,0,0,0,0,0,"
Huawei,32.435 V7.2,A20200314.1200+0200-1230+0200_MBTS_06330_VO_BBU0_IERAPETRA_NORTH.xml,BTS3900,2020-03-14T12:00:00+02:00,2020-03-14T12:30:00+02:00,PT1800S,MBTS_06330_VO_BBU0_IERAPETRA_NORTH,50331673,PT1800S,2020-03-14T12:30:00+02:00,"50332055,50332056,50332057,50332058,50332059,50332060,50332278,50332279,50332280,50332281,50332282,50332283,50332284,50332285,50332286,50361648,50361649,50361650,50361651,","7,161,0,0,0,0,17,39,26,27,0,0,0,1,0,0,0,0,0,"
Huawei,32.435 V7.2,A20200314.1200+0200-1230+0200_MBTS_06330_VO_BBU0_IERAPETRA_NORTH.xml,BTS3900,2020-03-14T12:00:00+02:00,2020-03-14T12:30:00+02:00,PT1800S,MBTS_06330_VO_BBU0_IERAPETRA_NORTH,50331673,PT1800S,2020-03-14T12:30:00+02:00,"50332055,50332056,50332057,50332058,50332059,50332060,50332278,50332279,50332280,50332281,50332282,50332283,50332284,50332285,50332286,50361648,50361649,50361650,50361651,","0,80,0,0,0,0,10,18,7,9,0,0,0,0,0,0,0,0,0,"
Huawei,32.435 V7.2,A20200314.1200+0200-1230+0200_MBTS_06330_VO_BBU0_IERAPETRA_NORTH.xml,BTS3900,2020-03-14T12:00:00+02:00,2020-03-14T12:30:00+02:00,PT1800S,MBTS_06330_VO_BBU0_IERAPETRA_NORTH,50331673,PT1800S,2020-03-14T12:30:00+02:00,"50332055,50332056,50332057,50332058,50332059,50332060,50332278,50332279,50332280,50332281,50332282,50332283,50332284,50332285,50332286,50361648,50361649,50361650,50361651,","9,0,0,0,0,0,0,1,12,13,0,2,0,39,0,0,0,0,0,"
Huawei,32.435 V7.2,A20200314.1200+0200-1230+0200_MBTS_06330_VO_BBU0_IERAPETRA_NORTH.xml,BTS3900,2020-03-14T12:00:00+02:00,2020-03-14T12:30:00+02:00,PT1800S,MBTS_06330_VO_BBU0_IERAPETRA_NORTH,50331673,PT1800S,2020-03-14T12:30:00+02:00,"50332055,50332056,50332057,50332058,50332059,50332060,50332278,50332279,50332280,50332281,50332282,50332283,50332284,50332285,50332286,50361648,50361649,50361650,50361651,","6,0,0,0,0,0,0,1,4,6,0,0,0,2,0,0,0,0,0,"
Huawei,32.435 V7.2,A20200314.1200+0200-1230+0200_MBTS_06330_VO_BBU0_IERAPETRA_NORTH.xml,BTS3900,2020-03-14T12:00:00+02:00,2020-03-14T12:30:00+02:00,PT1800S,MBTS_06330_VO_BBU0_IERAPETRA_NORTH,50331673,PT1800S,2020-03-14T12:30:00+02:00,"50332055,50332056,50332057,50332058,50332059,50332060,50332278,50332279,50332280,50332281,50332282,50332283,50332284,50332285,50332286,50361648,50361649,50361650,50361651,","6,0,0,0,0,0,0,0,8,9,0,0,0,2,0,0,0,0,0,"
