vendorName,fileFormatVersion,input_file_name,elementType,beginTime,endTime,duration,userLabel,measInfoId,duration,endTime,measTypes,measResults_row_values
Huawei,32.435 V7.2,A20200314.1200+0200-1230+0200_MBTS_06330_VO_BBU0_IERAPETRA_NORTH.xml,BTS3900,2020-03-14T12:00:00+02:00,2020-03-14T12:30:00+02:00,PT1800S,MBTS_06330_VO_BBU0_IERAPETRA_NORTH,1526726906,PT1800S,2020-03-14T12:30:00+02:00,"1526747036,1526747037,1526747038,1526747039,1526747040,1526747041,1526747042,1526747043,1526747044,","975,768,1701,4468,3243,4602,3516,936,843,"
Huawei,32.435 V7.2,A20200314.1200+0200-1230+0200_MBTS_06330_VO_BBU0_IERAPETRA_NORTH.xml,BTS3900,2020-03-14T12:00:00+02:00,2020-03-14T12:30:00+02:00,PT1800S,MBTS_06330_VO_BBU0_IERAPETRA_NORTH,1526726906,PT1800S,2020-03-14T12:30:00+02:00,"1526747036,1526747037,1526747038,1526747039,1526747040,1526747041,1526747042,1526747043,1526747044,","1580,1664,4017,9582,6036,7468,3557,896,658,"
Huawei,32.435 V7.2,A20200314.1200+0200-1230+0200_MBTS_06330_VO_BBU0_IERAPETRA_NORTH.xml,BTS3900,2020-03-14T12:00:00+02:00,2020-03-14T12:30:00+02:00,PT1800S,MBTS_06330_VO_BBU0_IERAPETRA_NORTH,1526726906,PT1800S,2020-03-14T12:30:00+02:00,"1526747036,1526747037,1526747038,1526747039,1526747040,1526747041,1526747042,1526747043,1526747044,","971,872,2579,5383,2852,4228,1332,93,435,"
